row_index,datetime,contract,option_type,strike,final_prediction,edge,edge_reason,source,selected_model,bandwidth,loo_mse,n_train,used_cols,edge_side,edge_block_size,edge_position_in_block
939,27-01-2026 12:30,NIFTY27JAN2625300CE,CE,25300,0.34574760603173244,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,0.0006236868817166749,13,NIFTY27JAN2625200CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
940,27-01-2026 12:35,NIFTY27JAN2625800CE,CE,25800,0.5976108103227626,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,7e-05,0.00019961882273362291,12,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
940,27-01-2026 12:35,NIFTY27JAN2626100CE,CE,26100,0.7945525757414136,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,7e-05,0.00019961882273362291,12,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
940,27-01-2026 12:35,NIFTY27JAN2624100PE,PE,24100,0.8424339372043631,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,7e-05,5.907297114240779e-05,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE,,,
940,27-01-2026 12:35,NIFTY27JAN2624400PE,PE,24400,0.6420276980973402,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,7e-05,5.907297114240779e-05,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE,,,
940,27-01-2026 12:35,NIFTY27JAN2624900PE,PE,24900,0.3865593294834756,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,7e-05,5.907297114240779e-05,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE,,,
940,27-01-2026 12:35,NIFTY27JAN2625100PE,PE,25100,0.34937299952969514,True,edge_no_right_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,5.71316846410434e-05,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE,right,1.0,0.0
941,27-01-2026 12:40,NIFTY27JAN2625200CE,CE,25200,0.3148296964862251,True,edge_no_left_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,3.2126211496197614e-05,10,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,left,1.0,0.0
941,27-01-2026 12:40,NIFTY27JAN2625900CE,CE,25900,0.6803577765600883,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,4.938187323043446e-05,10,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
941,27-01-2026 12:40,NIFTY27JAN2626000CE,CE,26000,0.7498108083894216,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,4.938187323043446e-05,10,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
941,27-01-2026 12:40,NIFTY27JAN2626300CE,CE,26300,0.9374269447791601,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,4.938187323043446e-05,10,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
941,27-01-2026 12:40,NIFTY27JAN2624200PE,PE,24200,0.7755487466837373,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,7e-05,8.93553384480682e-05,9,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2625000PE,,,
941,27-01-2026 12:40,NIFTY27JAN2624700PE,PE,24700,0.44573260234053913,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,7e-05,8.93553384480682e-05,9,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2625000PE,,,
941,27-01-2026 12:40,NIFTY27JAN2624800PE,PE,24800,0.4010051709120035,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,7e-05,8.93553384480682e-05,9,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2625000PE,,,
941,27-01-2026 12:40,NIFTY27JAN2624900PE,PE,24900,0.366257581372309,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,7e-05,8.93553384480682e-05,9,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2625000PE,,,
941,27-01-2026 12:40,NIFTY27JAN2625100PE,PE,25100,0.31703181247438955,True,edge_no_right_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,7.833564041207289e-05,9,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2625000PE,right,1.0,0.0
942,27-01-2026 12:45,NIFTY27JAN2625200CE,CE,25200,0.2822434585958193,True,edge_no_left_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,4.953424456156381e-05,10,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,left,1.0,0.0
942,27-01-2026 12:45,NIFTY27JAN2625700CE,CE,25700,0.566762998037072,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.00015,0.0001819444346806423,10,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
942,27-01-2026 12:45,NIFTY27JAN2625900CE,CE,25900,0.6980507689937266,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.00015,0.0001819444346806423,10,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
942,27-01-2026 12:45,NIFTY27JAN2626200CE,CE,26200,0.8909607330681296,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.00015,0.0001819444346806423,10,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
943,27-01-2026 12:50,NIFTY27JAN2625900CE,CE,25900,0.7265249383377291,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,8.122029201287066e-05,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE,,,
943,27-01-2026 12:50,NIFTY27JAN2626200CE,CE,26200,0.9199876991889198,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,8.122029201287066e-05,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE,,,
943,27-01-2026 12:50,NIFTY27JAN2626500CE,CE,26500,1.1102305735017595,True,edge_no_right_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,0.00011882937640214854,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE,right,1.0,0.0
943,27-01-2026 12:50,NIFTY27JAN2624600PE,PE,24600,0.4861171361723141,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,0.00022536561779758004,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE,,,
943,27-01-2026 12:50,NIFTY27JAN2625000PE,PE,25000,0.2657325220183046,True,edge_no_right_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,5.919917080695729e-05,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE,right,2.0,0.0
943,27-01-2026 12:50,NIFTY27JAN2625100PE,PE,25100,0.22826042247700493,True,edge_no_right_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,5.4265906573044184e-05,12,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE*as_xy,right,2.0,1.0
944,27-01-2026 12:55,NIFTY27JAN2625500CE,CE,25500,0.44777403604835836,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,6.363893510865703e-05,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
944,27-01-2026 12:55,NIFTY27JAN2625600CE,CE,25600,0.5163552474175691,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,6.363893510865703e-05,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
944,27-01-2026 12:55,NIFTY27JAN2625800CE,CE,25800,0.6480243842602974,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,6.363893510865703e-05,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
944,27-01-2026 12:55,NIFTY27JAN2626200CE,CE,26200,0.9147570692147259,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,6.363893510865703e-05,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
944,27-01-2026 12:55,NIFTY27JAN2623900PE,PE,23900,1.0290161505948845,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0001,0.00013067603936270164,12,NIFTY27JAN2623800PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
944,27-01-2026 12:55,NIFTY27JAN2624000PE,PE,24000,0.955190442202612,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0001,0.00013067603936270164,12,NIFTY27JAN2623800PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
945,27-01-2026 13:00,NIFTY27JAN2625400CE,CE,25400,0.39967716816982757,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,0.00010403084355004413,12,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
945,27-01-2026 13:00,NIFTY27JAN2626000CE,CE,26000,0.7984943170258196,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,0.00010403084355004413,12,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
945,27-01-2026 13:00,NIFTY27JAN2624100PE,PE,24100,0.8829032473625028,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,3.1814845914055367e-05,12,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
945,27-01-2026 13:00,NIFTY27JAN2624500PE,PE,24500,0.5859680207261069,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,3.1814845914055367e-05,12,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
946,27-01-2026 13:05,NIFTY27JAN2623900PE,PE,23900,1.0372583444186443,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0001,0.00016954465939171282,11,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
946,27-01-2026 13:05,NIFTY27JAN2624500PE,PE,24500,0.5832849504776705,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0001,0.00016954465939171282,11,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
946,27-01-2026 13:05,NIFTY27JAN2624800PE,PE,24800,0.39209602427945484,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0001,0.00016954465939171282,11,NIFTY27JAN2623800PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
947,27-01-2026 13:10,NIFTY27JAN2624200PE,PE,24200,0.826823777806337,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,0.00015812349459680563,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
947,27-01-2026 13:10,NIFTY27JAN2624500PE,PE,24500,0.6139040375295197,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,0.00015812349459680563,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
947,27-01-2026 13:10,NIFTY27JAN2624600PE,PE,24600,0.5455940567290792,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,0.00015812349459680563,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
947,27-01-2026 13:10,NIFTY27JAN2624700PE,PE,24700,0.4797667467618157,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,0.00015812349459680563,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
948,27-01-2026 13:15,NIFTY27JAN2625200CE,CE,25200,0.36369543891115963,True,edge_no_left_observed,edge_claude_progressive_local_poly_wls,edge_claude_progressive_local_poly_wls,0.0002,0.00018847282168731156,12,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,left,1.0,0.0
948,27-01-2026 13:15,NIFTY27JAN2626300CE,CE,26300,1.0551352117778454,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,5e-05,0.0004237495460416802,12,NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
948,27-01-2026 13:15,NIFTY27JAN2624400PE,PE,24400,0.6867545656903655,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,9.907119550232716e-05,12,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE,,,
948,27-01-2026 13:15,NIFTY27JAN2625000PE,PE,25000,0.3106616169248903,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,9.907119550232716e-05,12,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE,,,
949,27-01-2026 13:20,NIFTY27JAN2625700CE,CE,25700,0.6284908138164061,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0001,0.00039915012325036507,12,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
949,27-01-2026 13:20,NIFTY27JAN2625900CE,CE,25900,0.779088675296563,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0001,0.00039915012325036507,12,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE,,,
949,27-01-2026 13:20,NIFTY27JAN2624000PE,PE,24000,1.008468777183279,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,0.0002475220692186701,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
949,27-01-2026 13:20,NIFTY27JAN2624200PE,PE,24200,0.8535913892982309,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,0.0002475220692186701,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
949,27-01-2026 13:20,NIFTY27JAN2624600PE,PE,24600,0.5448416145644633,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,0.0002475220692186701,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
949,27-01-2026 13:20,NIFTY27JAN2624900PE,PE,24900,0.34561678695303133,False,not_edge,same_row_non_edge_local_poly_wls,local_quadratic_wls,0.0002,0.0002475220692186701,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624100PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE,,,
