row_index,datetime,contract,option_type,strike,date,method,a,pred_t,pred_cross_section,final_prediction
849,23-01-2026 11:15,NIFTY27JAN2625500CE,CE,25500,2026-01-23,pre27_cross_only,0.0,,0.09423205792840313,0.09423205792840313
849,23-01-2026 11:15,NIFTY27JAN2625700CE,CE,25700,2026-01-23,pre27_cross_only,0.0,,0.10160317418260549,0.10160317418260549
849,23-01-2026 11:15,NIFTY27JAN2626300CE,CE,26300,2026-01-23,pre27_cross_only,0.0,,0.16142825073973965,0.16142825073973965
849,23-01-2026 11:15,NIFTY27JAN2624200PE,PE,24200,2026-01-23,pre27_cross_only,0.0,,0.19471026860075025,0.19471026860075025
849,23-01-2026 11:15,NIFTY27JAN2624800PE,PE,24800,2026-01-23,pre27_cross_only,0.0,,0.13099554880322556,0.13099554880322556
849,23-01-2026 11:15,NIFTY27JAN2624900PE,PE,24900,2026-01-23,pre27_cross_only,0.0,,0.12037353521306651,0.12037353521306651
850,23-01-2026 11:20,NIFTY27JAN2626000CE,CE,26000,2026-01-23,pre27_cross_only,0.0,,0.12797662063168316,0.12797662063168316
850,23-01-2026 11:20,NIFTY27JAN2626300CE,CE,26300,2026-01-23,pre27_cross_only,0.0,,0.16269005252174573,0.16269005252174573
850,23-01-2026 11:20,NIFTY27JAN2624100PE,PE,24100,2026-01-23,pre27_cross_only,0.0,,0.20651932641141954,0.20651932641141954
850,23-01-2026 11:20,NIFTY27JAN2624400PE,PE,24400,2026-01-23,pre27_cross_only,0.0,,0.1683949669335313,0.1683949669335313
850,23-01-2026 11:20,NIFTY27JAN2624800PE,PE,24800,2026-01-23,pre27_cross_only,0.0,,0.12479590415136557,0.12479590415136557
850,23-01-2026 11:20,NIFTY27JAN2625100PE,PE,25100,2026-01-23,pre27_cross_only,0.0,,0.10154513008851523,0.10154513008851523
851,23-01-2026 11:25,NIFTY27JAN2625200CE,CE,25200,2026-01-23,pre27_cross_only,0.0,,0.09881306419681928,0.09881306419681928
851,23-01-2026 11:25,NIFTY27JAN2625800CE,CE,25800,2026-01-23,pre27_cross_only,0.0,,0.11033816955770911,0.11033816955770911
851,23-01-2026 11:25,NIFTY27JAN2626400CE,CE,26400,2026-01-23,pre27_cross_only,0.0,,0.17342364794827508,0.17342364794827508
851,23-01-2026 11:25,NIFTY27JAN2623800PE,PE,23800,2026-01-23,pre27_cross_only,0.0,,0.24698969973688423,0.24698969973688423
851,23-01-2026 11:25,NIFTY27JAN2623900PE,PE,23900,2026-01-23,pre27_cross_only,0.0,,0.23431424465854156,0.23431424465854156
851,23-01-2026 11:25,NIFTY27JAN2624900PE,PE,24900,2026-01-23,pre27_cross_only,0.0,,0.11520581741696571,0.11520581741696571
852,23-01-2026 11:30,NIFTY27JAN2625500CE,CE,25500,2026-01-23,pre27_cross_only,0.0,,0.09188259595153189,0.09188259595153189
852,23-01-2026 11:30,NIFTY27JAN2625800CE,CE,25800,2026-01-23,pre27_cross_only,0.0,,0.10676852739286086,0.10676852739286086
852,23-01-2026 11:30,NIFTY27JAN2626000CE,CE,26000,2026-01-23,pre27_cross_only,0.0,,0.12570011050217145,0.12570011050217145
852,23-01-2026 11:30,NIFTY27JAN2626200CE,CE,26200,2026-01-23,pre27_cross_only,0.0,,0.14849455830861572,0.14849455830861572
852,23-01-2026 11:30,NIFTY27JAN2626400CE,CE,26400,2026-01-23,pre27_cross_only,0.0,,0.17371707971646147,0.17371707971646147
852,23-01-2026 11:30,NIFTY27JAN2624700PE,PE,24700,2026-01-23,pre27_cross_only,0.0,,0.1402945039410381,0.1402945039410381
852,23-01-2026 11:30,NIFTY27JAN2624900PE,PE,24900,2026-01-23,pre27_cross_only,0.0,,0.12200063562857484,0.12200063562857484
852,23-01-2026 11:30,NIFTY27JAN2625000PE,PE,25000,2026-01-23,pre27_cross_only,0.0,,0.11326571885092056,0.11326571885092056
853,23-01-2026 11:35,NIFTY27JAN2625400CE,CE,25400,2026-01-23,pre27_cross_only,0.0,,0.09228115114679392,0.09228115114679392
853,23-01-2026 11:35,NIFTY27JAN2626000CE,CE,26000,2026-01-23,pre27_cross_only,0.0,,0.12994259481046494,0.12994259481046494
853,23-01-2026 11:35,NIFTY27JAN2624900PE,PE,24900,2026-01-23,pre27_cross_only,0.0,,0.1218137495226172,0.1218137495226172
854,23-01-2026 11:40,NIFTY27JAN2625500CE,CE,25500,2026-01-23,pre27_cross_only,0.0,,0.09981591838181456,0.09981591838181456
854,23-01-2026 11:40,NIFTY27JAN2626300CE,CE,26300,2026-01-23,pre27_cross_only,0.0,,0.1734805434548969,0.1734805434548969
854,23-01-2026 11:40,NIFTY27JAN2626500CE,CE,26500,2026-01-23,pre27_cross_only,0.0,,0.19350549429818967,0.19350549429818967
854,23-01-2026 11:40,NIFTY27JAN2623900PE,PE,23900,2026-01-23,pre27_cross_only,0.0,,0.22575469581836413,0.22575469581836413
854,23-01-2026 11:40,NIFTY27JAN2624300PE,PE,24300,2026-01-23,pre27_cross_only,0.0,,0.1748833832839246,0.1748833832839246
854,23-01-2026 11:40,NIFTY27JAN2624900PE,PE,24900,2026-01-23,pre27_cross_only,0.0,,0.11665987542518219,0.11665987542518219
855,23-01-2026 11:45,NIFTY27JAN2625300CE,CE,25300,2026-01-23,pre27_cross_only,0.0,,0.09573566449333562,0.09573566449333562
855,23-01-2026 11:45,NIFTY27JAN2626100CE,CE,26100,2026-01-23,pre27_cross_only,0.0,,0.1509442907547,0.1509442907547
855,23-01-2026 11:45,NIFTY27JAN2626400CE,CE,26400,2026-01-23,pre27_cross_only,0.0,,0.18545943875531176,0.18545943875531176
856,23-01-2026 11:50,NIFTY27JAN2625400CE,CE,25400,2026-01-23,pre27_cross_only,0.0,,0.10864831547816138,0.10864831547816138
856,23-01-2026 11:50,NIFTY27JAN2625500CE,CE,25500,2026-01-23,pre27_cross_only,0.0,,0.11033772108474257,0.11033772108474257
856,23-01-2026 11:50,NIFTY27JAN2625700CE,CE,25700,2026-01-23,pre27_cross_only,0.0,,0.119269949545193,0.119269949545193
856,23-01-2026 11:50,NIFTY27JAN2624100PE,PE,24100,2026-01-23,pre27_cross_only,0.0,,0.19352928968743235,0.19352928968743235
856,23-01-2026 11:50,NIFTY27JAN2624500PE,PE,24500,2026-01-23,pre27_cross_only,0.0,,0.14712871626988194,0.14712871626988194
857,23-01-2026 11:55,NIFTY27JAN2625700CE,CE,25700,2026-01-23,pre27_cross_only,0.0,,0.11442094379094238,0.11442094379094238
857,23-01-2026 11:55,NIFTY27JAN2626200CE,CE,26200,2026-01-23,pre27_cross_only,0.0,,0.16243396353026446,0.16243396353026446
857,23-01-2026 11:55,NIFTY27JAN2626500CE,CE,26500,2026-01-23,pre27_cross_only,0.0,,0.19786917340214777,0.19786917340214777
857,23-01-2026 11:55,NIFTY27JAN2624800PE,PE,24800,2026-01-23,pre27_cross_only,0.0,,0.12103728704797471,0.12103728704797471
857,23-01-2026 11:55,NIFTY27JAN2625100PE,PE,25100,2026-01-23,pre27_cross_only,0.0,,0.10094658335947596,0.10094658335947596
858,23-01-2026 12:00,NIFTY27JAN2625200CE,CE,25200,2026-01-23,pre27_cross_only,0.0,,0.10223662514576701,0.10223662514576701
858,23-01-2026 12:00,NIFTY27JAN2625800CE,CE,25800,2026-01-23,pre27_cross_only,0.0,,0.12022835598214937,0.12022835598214937
858,23-01-2026 12:00,NIFTY27JAN2625900CE,CE,25900,2026-01-23,pre27_cross_only,0.0,,0.13434616255844953,0.13434616255844953
858,23-01-2026 12:00,NIFTY27JAN2626400CE,CE,26400,2026-01-23,pre27_cross_only,0.0,,0.185044827610906,0.185044827610906
858,23-01-2026 12:00,NIFTY27JAN2624000PE,PE,24000,2026-01-23,pre27_cross_only,0.0,,0.20940431173267232,0.20940431173267232
858,23-01-2026 12:00,NIFTY27JAN2624300PE,PE,24300,2026-01-23,pre27_cross_only,0.0,,0.17066592904953953,0.17066592904953953
858,23-01-2026 12:00,NIFTY27JAN2624800PE,PE,24800,2026-01-23,pre27_cross_only,0.0,,0.11987210766244931,0.11987210766244931
859,23-01-2026 12:05,NIFTY27JAN2625300CE,CE,25300,2026-01-23,pre27_cross_only,0.0,,0.09622255380451597,0.09622255380451597
859,23-01-2026 12:05,NIFTY27JAN2625400CE,CE,25400,2026-01-23,pre27_cross_only,0.0,,0.09892196709890039,0.09892196709890039
859,23-01-2026 12:05,NIFTY27JAN2626400CE,CE,26400,2026-01-23,pre27_cross_only,0.0,,0.18728153559543323,0.18728153559543323
859,23-01-2026 12:05,NIFTY27JAN2624600PE,PE,24600,2026-01-23,pre27_cross_only,0.0,,0.1406439828391453,0.1406439828391453
860,23-01-2026 12:10,NIFTY27JAN2625700CE,CE,25700,2026-01-23,pre27_cross_only,0.0,,0.11694588751785306,0.11694588751785306
860,23-01-2026 12:10,NIFTY27JAN2626200CE,CE,26200,2026-01-23,pre27_cross_only,0.0,,0.16575070815708204,0.16575070815708204
860,23-01-2026 12:10,NIFTY27JAN2626500CE,CE,26500,2026-01-23,pre27_cross_only,0.0,,0.19724428185710471,0.19724428185710471
860,23-01-2026 12:10,NIFTY27JAN2623900PE,PE,23900,2026-01-23,pre27_cross_only,0.0,,0.22287650949784094,0.22287650949784094
860,23-01-2026 12:10,NIFTY27JAN2624000PE,PE,24000,2026-01-23,pre27_cross_only,0.0,,0.2033245576395042,0.2033245576395042
860,23-01-2026 12:10,NIFTY27JAN2625000PE,PE,25000,2026-01-23,pre27_cross_only,0.0,,0.1061333015448005,0.1061333015448005
861,23-01-2026 12:15,NIFTY27JAN2625500CE,CE,25500,2026-01-23,pre27_cross_only,0.0,,0.11152878536049762,0.11152878536049762
861,23-01-2026 12:15,NIFTY27JAN2626100CE,CE,26100,2026-01-23,pre27_cross_only,0.0,,0.1518153916068004,0.1518153916068004
861,23-01-2026 12:15,NIFTY27JAN2626300CE,CE,26300,2026-01-23,pre27_cross_only,0.0,,0.1766160718928501,0.1766160718928501
862,23-01-2026 12:20,NIFTY27JAN2625200CE,CE,25200,2026-01-23,pre27_cross_only,0.0,,0.1127339022424595,0.1127339022424595
862,23-01-2026 12:20,NIFTY27JAN2625300CE,CE,25300,2026-01-23,pre27_cross_only,0.0,,0.11040914308860131,0.11040914308860131
862,23-01-2026 12:20,NIFTY27JAN2625400CE,CE,25400,2026-01-23,pre27_cross_only,0.0,,0.10758548277660357,0.10758548277660357
862,23-01-2026 12:20,NIFTY27JAN2625800CE,CE,25800,2026-01-23,pre27_cross_only,0.0,,0.12066044765746742,0.12066044765746742
862,23-01-2026 12:20,NIFTY27JAN2626100CE,CE,26100,2026-01-23,pre27_cross_only,0.0,,0.15166546427221245,0.15166546427221245
862,23-01-2026 12:20,NIFTY27JAN2624200PE,PE,24200,2026-01-23,pre27_cross_only,0.0,,0.1840644225922568,0.1840644225922568
863,23-01-2026 12:25,NIFTY27JAN2625400CE,CE,25400,2026-01-23,pre27_cross_only,0.0,,0.10510714031850171,0.10510714031850171
863,23-01-2026 12:25,NIFTY27JAN2625600CE,CE,25600,2026-01-23,pre27_cross_only,0.0,,0.10983321911505939,0.10983321911505939
863,23-01-2026 12:25,NIFTY27JAN2626400CE,CE,26400,2026-01-23,pre27_cross_only,0.0,,0.18781684012012206,0.18781684012012206
863,23-01-2026 12:25,NIFTY27JAN2624300PE,PE,24300,2026-01-23,pre27_cross_only,0.0,,0.171344347637924,0.171344347637924
863,23-01-2026 12:25,NIFTY27JAN2624500PE,PE,24500,2026-01-23,pre27_cross_only,0.0,,0.1471704110096159,0.1471704110096159
863,23-01-2026 12:25,NIFTY27JAN2624600PE,PE,24600,2026-01-23,pre27_cross_only,0.0,,0.1355658064173323,0.1355658064173323
863,23-01-2026 12:25,NIFTY27JAN2624900PE,PE,24900,2026-01-23,pre27_cross_only,0.0,,0.10926864794638777,0.10926864794638777
864,23-01-2026 12:30,NIFTY27JAN2625900CE,CE,25900,2026-01-23,pre27_cross_only,0.0,,0.12711034437411534,0.12711034437411534
864,23-01-2026 12:30,NIFTY27JAN2626100CE,CE,26100,2026-01-23,pre27_cross_only,0.0,,0.15022391560891835,0.15022391560891835
864,23-01-2026 12:30,NIFTY27JAN2626200CE,CE,26200,2026-01-23,pre27_cross_only,0.0,,0.1637635069775339,0.1637635069775339
864,23-01-2026 12:30,NIFTY27JAN2623800PE,PE,23800,2026-01-23,pre27_cross_only,0.0,,0.23599988614625303,0.23599988614625303
864,23-01-2026 12:30,NIFTY27JAN2624100PE,PE,24100,2026-01-23,pre27_cross_only,0.0,,0.1951549198050291,0.1951549198050291
864,23-01-2026 12:30,NIFTY27JAN2624200PE,PE,24200,2026-01-23,pre27_cross_only,0.0,,0.1809162781409684,0.1809162781409684
864,23-01-2026 12:30,NIFTY27JAN2624500PE,PE,24500,2026-01-23,pre27_cross_only,0.0,,0.1447810341416009,0.1447810341416009
865,23-01-2026 12:35,NIFTY27JAN2625300CE,CE,25300,2026-01-23,pre27_cross_only,0.0,,0.10790849094662949,0.10790849094662949
865,23-01-2026 12:35,NIFTY27JAN2626100CE,CE,26100,2026-01-23,pre27_cross_only,0.0,,0.15174050665660238,0.15174050665660238
865,23-01-2026 12:35,NIFTY27JAN2624100PE,PE,24100,2026-01-23,pre27_cross_only,0.0,,0.1955228688683019,0.1955228688683019
865,23-01-2026 12:35,NIFTY27JAN2624400PE,PE,24400,2026-01-23,pre27_cross_only,0.0,,0.1571329823351053,0.1571329823351053
865,23-01-2026 12:35,NIFTY27JAN2625100PE,PE,25100,2026-01-23,pre27_cross_only,0.0,,0.09112384241047378,0.09112384241047378
866,23-01-2026 12:40,NIFTY27JAN2625300CE,CE,25300,2026-01-23,pre27_cross_only,0.0,,0.10956000754432009,0.10956000754432009
866,23-01-2026 12:40,NIFTY27JAN2624500PE,PE,24500,2026-01-23,pre27_cross_only,0.0,,0.14639729829888604,0.14639729829888604
866,23-01-2026 12:40,NIFTY27JAN2624600PE,PE,24600,2026-01-23,pre27_cross_only,0.0,,0.13336780356321373,0.13336780356321373
866,23-01-2026 12:40,NIFTY27JAN2624900PE,PE,24900,2026-01-23,pre27_cross_only,0.0,,0.10444642476357784,0.10444642476357784
867,23-01-2026 12:45,NIFTY27JAN2625900CE,CE,25900,2026-01-23,pre27_cross_only,0.0,,0.12389716338549472,0.12389716338549472
867,23-01-2026 12:45,NIFTY27JAN2623800PE,PE,23800,2026-01-23,pre27_cross_only,0.0,,0.23728396589057013,0.23728396589057013
867,23-01-2026 12:45,NIFTY27JAN2623900PE,PE,23900,2026-01-23,pre27_cross_only,0.0,,0.22416887236545374,0.22416887236545374
867,23-01-2026 12:45,NIFTY27JAN2624600PE,PE,24600,2026-01-23,pre27_cross_only,0.0,,0.13896532320772567,0.13896532320772567
868,23-01-2026 12:50,NIFTY27JAN2625300CE,CE,25300,2026-01-23,pre27_cross_only,0.0,,0.1106388541300208,0.1106388541300208
868,23-01-2026 12:50,NIFTY27JAN2625600CE,CE,25600,2026-01-23,pre27_cross_only,0.0,,0.11049386632251054,0.11049386632251054
868,23-01-2026 12:50,NIFTY27JAN2625700CE,CE,25700,2026-01-23,pre27_cross_only,0.0,,0.11718819599191861,0.11718819599191861
868,23-01-2026 12:50,NIFTY27JAN2626000CE,CE,26000,2026-01-23,pre27_cross_only,0.0,,0.13917648281413575,0.13917648281413575
868,23-01-2026 12:50,NIFTY27JAN2626400CE,CE,26400,2026-01-23,pre27_cross_only,0.0,,0.18438545817393187,0.18438545817393187
868,23-01-2026 12:50,NIFTY27JAN2623800PE,PE,23800,2026-01-23,pre27_cross_only,0.0,,0.23412511469215577,0.23412511469215577
868,23-01-2026 12:50,NIFTY27JAN2624400PE,PE,24400,2026-01-23,pre27_cross_only,0.0,,0.15606448892410416,0.15606448892410416
868,23-01-2026 12:50,NIFTY27JAN2624800PE,PE,24800,2026-01-23,pre27_cross_only,0.0,,0.11155936406218969,0.11155936406218969
869,23-01-2026 12:55,NIFTY27JAN2625400CE,CE,25400,2026-01-23,pre27_cross_only,0.0,,0.09347797533743604,0.09347797533743604
869,23-01-2026 12:55,NIFTY27JAN2625600CE,CE,25600,2026-01-23,pre27_cross_only,0.0,,0.10230876953840538,0.10230876953840538
869,23-01-2026 12:55,NIFTY27JAN2625800CE,CE,25800,2026-01-23,pre27_cross_only,0.0,,0.11728069055156695,0.11728069055156695
869,23-01-2026 12:55,NIFTY27JAN2626400CE,CE,26400,2026-01-23,pre27_cross_only,0.0,,0.1847612144642434,0.1847612144642434
869,23-01-2026 12:55,NIFTY27JAN2624200PE,PE,24200,2026-01-23,pre27_cross_only,0.0,,0.18455627752521925,0.18455627752521925
870,23-01-2026 13:00,NIFTY27JAN2625700CE,CE,25700,2026-01-23,pre27_cross_only,0.0,,0.11511390020778466,0.11511390020778466
870,23-01-2026 13:00,NIFTY27JAN2626000CE,CE,26000,2026-01-23,pre27_cross_only,0.0,,0.14288033629662844,0.14288033629662844
870,23-01-2026 13:00,NIFTY27JAN2624900PE,PE,24900,2026-01-23,pre27_cross_only,0.0,,0.10453339773388934,0.10453339773388934
871,23-01-2026 13:05,NIFTY27JAN2625200CE,CE,25200,2026-01-23,pre27_cross_only,0.0,,0.10253292712156944,0.10253292712156944
871,23-01-2026 13:05,NIFTY27JAN2625900CE,CE,25900,2026-01-23,pre27_cross_only,0.0,,0.13267785598251475,0.13267785598251475
871,23-01-2026 13:05,NIFTY27JAN2623800PE,PE,23800,2026-01-23,pre27_cross_only,0.0,,0.2336954127342981,0.2336954127342981
872,23-01-2026 13:10,NIFTY27JAN2625800CE,CE,25800,2026-01-23,pre27_cross_only,0.0,,0.1207697767116965,0.1207697767116965
872,23-01-2026 13:10,NIFTY27JAN2626000CE,CE,26000,2026-01-23,pre27_cross_only,0.0,,0.14293243161335306,0.14293243161335306
872,23-01-2026 13:10,NIFTY27JAN2623900PE,PE,23900,2026-01-23,pre27_cross_only,0.0,,0.22367824693831462,0.22367824693831462
872,23-01-2026 13:10,NIFTY27JAN2624000PE,PE,24000,2026-01-23,pre27_cross_only,0.0,,0.21361267545927373,0.21361267545927373
872,23-01-2026 13:10,NIFTY27JAN2624100PE,PE,24100,2026-01-23,pre27_cross_only,0.0,,0.19018846276889545,0.19018846276889545
872,23-01-2026 13:10,NIFTY27JAN2624700PE,PE,24700,2026-01-23,pre27_cross_only,0.0,,0.12270259618857246,0.12270259618857246
872,23-01-2026 13:10,NIFTY27JAN2625100PE,PE,25100,2026-01-23,pre27_cross_only,0.0,,0.09538046454485553,0.09538046454485553
873,23-01-2026 13:15,NIFTY27JAN2625300CE,CE,25300,2026-01-23,pre27_cross_only,0.0,,0.0949787066185335,0.0949787066185335
873,23-01-2026 13:15,NIFTY27JAN2625600CE,CE,25600,2026-01-23,pre27_cross_only,0.0,,0.11013329407898045,0.11013329407898045
873,23-01-2026 13:15,NIFTY27JAN2625900CE,CE,25900,2026-01-23,pre27_cross_only,0.0,,0.13541718565677194,0.13541718565677194
873,23-01-2026 13:15,NIFTY27JAN2626000CE,CE,26000,2026-01-23,pre27_cross_only,0.0,,0.15025348855290016,0.15025348855290016
873,23-01-2026 13:15,NIFTY27JAN2623800PE,PE,23800,2026-01-23,pre27_cross_only,0.0,,0.22938275837854824,0.22938275837854824
873,23-01-2026 13:15,NIFTY27JAN2624200PE,PE,24200,2026-01-23,pre27_cross_only,0.0,,0.17746622745150648,0.17746622745150648
874,23-01-2026 13:20,NIFTY27JAN2625700CE,CE,25700,2026-01-23,pre27_cross_only,0.0,,0.12389169711329613,0.12389169711329613
874,23-01-2026 13:20,NIFTY27JAN2626200CE,CE,26200,2026-01-23,pre27_cross_only,0.0,,0.1755908012543677,0.1755908012543677
874,23-01-2026 13:20,NIFTY27JAN2626500CE,CE,26500,2026-01-23,pre27_cross_only,0.0,,0.2096125112592988,0.2096125112592988
874,23-01-2026 13:20,NIFTY27JAN2624700PE,PE,24700,2026-01-23,pre27_cross_only,0.0,,0.12564600154602024,0.12564600154602024
874,23-01-2026 13:20,NIFTY27JAN2624800PE,PE,24800,2026-01-23,pre27_cross_only,0.0,,0.1138691108393445,0.1138691108393445
875,23-01-2026 13:25,NIFTY27JAN2625400CE,CE,25400,2026-01-23,pre27_cross_only,0.0,,0.10415963372859541,0.10415963372859541
875,23-01-2026 13:25,NIFTY27JAN2624100PE,PE,24100,2026-01-23,pre27_cross_only,0.0,,0.18549068833536508,0.18549068833536508
875,23-01-2026 13:25,NIFTY27JAN2624500PE,PE,24500,2026-01-23,pre27_cross_only,0.0,,0.1394299458430726,0.1394299458430726
875,23-01-2026 13:25,NIFTY27JAN2625000PE,PE,25000,2026-01-23,pre27_cross_only,0.0,,0.10283027975086384,0.10283027975086384
876,23-01-2026 13:30,NIFTY27JAN2625400CE,CE,25400,2026-01-23,pre27_cross_only,0.0,,0.11151261716879043,0.11151261716879043
876,23-01-2026 13:30,NIFTY27JAN2625700CE,CE,25700,2026-01-23,pre27_cross_only,0.0,,0.13386607171084453,0.13386607171084453
876,23-01-2026 13:30,NIFTY27JAN2626000CE,CE,26000,2026-01-23,pre27_cross_only,0.0,,0.1647149919123377,0.1647149919123377
876,23-01-2026 13:30,NIFTY27JAN2624700PE,PE,24700,2026-01-23,pre27_cross_only,0.0,,0.13222124028955096,0.13222124028955096
876,23-01-2026 13:30,NIFTY27JAN2624800PE,PE,24800,2026-01-23,pre27_cross_only,0.0,,0.1219995502558909,0.1219995502558909
876,23-01-2026 13:30,NIFTY27JAN2625000PE,PE,25000,2026-01-23,pre27_cross_only,0.0,,0.1158646081915152,0.1158646081915152
877,23-01-2026 13:35,NIFTY27JAN2625600CE,CE,25600,2026-01-23,pre27_cross_only,0.0,,0.12641088503885206,0.12641088503885206
877,23-01-2026 13:35,NIFTY27JAN2626000CE,CE,26000,2026-01-23,pre27_cross_only,0.0,,0.16362595032202293,0.16362595032202293
877,23-01-2026 13:35,NIFTY27JAN2626200CE,CE,26200,2026-01-23,pre27_cross_only,0.0,,0.18906137077969482,0.18906137077969482
877,23-01-2026 13:35,NIFTY27JAN2626500CE,CE,26500,2026-01-23,pre27_cross_only,0.0,,0.22294639016201823,0.22294639016201823
877,23-01-2026 13:35,NIFTY27JAN2623900PE,PE,23900,2026-01-23,pre27_cross_only,0.0,,0.20857194311581753,0.20857194311581753
877,23-01-2026 13:35,NIFTY27JAN2624100PE,PE,24100,2026-01-23,pre27_cross_only,0.0,,0.18146666712606507,0.18146666712606507
877,23-01-2026 13:35,NIFTY27JAN2624900PE,PE,24900,2026-01-23,pre27_cross_only,0.0,,0.11099033074350248,0.11099033074350248
878,23-01-2026 13:40,NIFTY27JAN2625700CE,CE,25700,2026-01-23,pre27_cross_only,0.0,,0.13508004254994999,0.13508004254994999
878,23-01-2026 13:40,NIFTY27JAN2625800CE,CE,25800,2026-01-23,pre27_cross_only,0.0,,0.14703297564838272,0.14703297564838272
878,23-01-2026 13:40,NIFTY27JAN2626300CE,CE,26300,2026-01-23,pre27_cross_only,0.0,,0.19930071603872312,0.19930071603872312
878,23-01-2026 13:40,NIFTY27JAN2623900PE,PE,23900,2026-01-23,pre27_cross_only,0.0,,0.21254642658465736,0.21254642658465736
878,23-01-2026 13:40,NIFTY27JAN2624600PE,PE,24600,2026-01-23,pre27_cross_only,0.0,,0.1381099252252772,0.1381099252252772
878,23-01-2026 13:40,NIFTY27JAN2624900PE,PE,24900,2026-01-23,pre27_cross_only,0.0,,0.12273230421821579,0.12273230421821579
879,23-01-2026 13:45,NIFTY27JAN2625300CE,CE,25300,2026-01-23,pre27_cross_only,0.0,,0.1141631672120049,0.1141631672120049
879,23-01-2026 13:45,NIFTY27JAN2626100CE,CE,26100,2026-01-23,pre27_cross_only,0.0,,0.17978274404091504,0.17978274404091504
879,23-01-2026 13:45,NIFTY27JAN2626300CE,CE,26300,2026-01-23,pre27_cross_only,0.0,,0.20539598914240298,0.20539598914240298
879,23-01-2026 13:45,NIFTY27JAN2623900PE,PE,23900,2026-01-23,pre27_cross_only,0.0,,0.20368302416552886,0.20368302416552886
879,23-01-2026 13:45,NIFTY27JAN2624000PE,PE,24000,2026-01-23,pre27_cross_only,0.0,,0.19047841388435602,0.19047841388435602
879,23-01-2026 13:45,NIFTY27JAN2624500PE,PE,24500,2026-01-23,pre27_cross_only,0.0,,0.1366004157888169,0.1366004157888169
879,23-01-2026 13:45,NIFTY27JAN2624600PE,PE,24600,2026-01-23,pre27_cross_only,0.0,,0.12744967429504978,0.12744967429504978
879,23-01-2026 13:45,NIFTY27JAN2625000PE,PE,25000,2026-01-23,pre27_cross_only,0.0,,0.10162749926724479,0.10162749926724479
880,23-01-2026 13:50,NIFTY27JAN2626400CE,CE,26400,2026-01-23,pre27_cross_only,0.0,,0.21732413368845666,0.21732413368845666
880,23-01-2026 13:50,NIFTY27JAN2624000PE,PE,24000,2026-01-23,pre27_cross_only,0.0,,0.19303267669864965,0.19303267669864965
880,23-01-2026 13:50,NIFTY27JAN2624500PE,PE,24500,2026-01-23,pre27_cross_only,0.0,,0.13567945294248027,0.13567945294248027
880,23-01-2026 13:50,NIFTY27JAN2625100PE,PE,25100,2026-01-23,pre27_cross_only,0.0,,0.09904172019939506,0.09904172019939506
881,23-01-2026 13:55,NIFTY27JAN2625500CE,CE,25500,2026-01-23,pre27_cross_only,0.0,,0.12411477777430549,0.12411477777430549
881,23-01-2026 13:55,NIFTY27JAN2625700CE,CE,25700,2026-01-23,pre27_cross_only,0.0,,0.13656131159680587,0.13656131159680587
881,23-01-2026 13:55,NIFTY27JAN2625800CE,CE,25800,2026-01-23,pre27_cross_only,0.0,,0.15138228251131142,0.15138228251131142
881,23-01-2026 13:55,NIFTY27JAN2626400CE,CE,26400,2026-01-23,pre27_cross_only,0.0,,0.21380552147208268,0.21380552147208268
881,23-01-2026 13:55,NIFTY27JAN2626500CE,CE,26500,2026-01-23,pre27_cross_only,0.0,,0.22642004246759095,0.22642004246759095
882,23-01-2026 14:00,NIFTY27JAN2625300CE,CE,25300,2026-01-23,pre27_cross_only,0.0,,0.11516077359538437,0.11516077359538437
882,23-01-2026 14:00,NIFTY27JAN2625400CE,CE,25400,2026-01-23,pre27_cross_only,0.0,,0.1214957515242015,0.1214957515242015
882,23-01-2026 14:00,NIFTY27JAN2625500CE,CE,25500,2026-01-23,pre27_cross_only,0.0,,0.12842654981064658,0.12842654981064658
882,23-01-2026 14:00,NIFTY27JAN2625800CE,CE,25800,2026-01-23,pre27_cross_only,0.0,,0.14835395349812125,0.14835395349812125
882,23-01-2026 14:00,NIFTY27JAN2624200PE,PE,24200,2026-01-23,pre27_cross_only,0.0,,0.16810133217301593,0.16810133217301593
882,23-01-2026 14:00,NIFTY27JAN2624300PE,PE,24300,2026-01-23,pre27_cross_only,0.0,,0.15488621304796477,0.15488621304796477
883,23-01-2026 14:05,NIFTY27JAN2626300CE,CE,26300,2026-01-23,pre27_cross_only,0.0,,0.19943707971212832,0.19943707971212832
883,23-01-2026 14:05,NIFTY27JAN2624200PE,PE,24200,2026-01-23,pre27_cross_only,0.0,,0.16926688623871322,0.16926688623871322
883,23-01-2026 14:05,NIFTY27JAN2624800PE,PE,24800,2026-01-23,pre27_cross_only,0.0,,0.11232725536337329,0.11232725536337329
884,23-01-2026 14:10,NIFTY27JAN2625800CE,CE,25800,2026-01-23,pre27_cross_only,0.0,,0.1473675412400861,0.1473675412400861
884,23-01-2026 14:10,NIFTY27JAN2626400CE,CE,26400,2026-01-23,pre27_cross_only,0.0,,0.21244743114797765,0.21244743114797765
884,23-01-2026 14:10,NIFTY27JAN2623900PE,PE,23900,2026-01-23,pre27_cross_only,0.0,,0.20796660357015773,0.20796660357015773
885,23-01-2026 14:15,NIFTY27JAN2625400CE,CE,25400,2026-01-23,pre27_cross_only,0.0,,0.10898260546799002,0.10898260546799002
